,Material,Diameter (nm),Zeta potential (mV),Cell_type,Concentration (g/L),Viability (%),Coat,Line_Primary_Cell,Animal,Cell_morphology,Cell_age,Cell_organ,Time (h),Test,Test_indicator,Molecular weight (g/mol),Electronegativity,Elements,Ionic radius
2585,TiO2,160.5,-27.8,AGS,1.448258892501828e-09,98.4,0,L,human,Epithelial,Adult,stomach,3.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2586,TiO2,160.5,-27.8,AGS,2.896517785003655e-10,104.8,0,L,human,Epithelial,Adult,stomach,3.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2587,TiO2,160.5,-27.8,AGS,1.448258892501828e-09,139.2,0,L,human,Epithelial,Adult,stomach,6.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2588,TiO2,47.83,-17.6,IP15,5.226049789310685e-09,94.618834,0,L,human,Spindle,Adult,kidney,24.0,WST-1,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2589,TiO2,420.7,-9.96,AGS,6.433447554951843e-11,113.378685,0,L,human,Epithelial,Adult,stomach,24.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2590,TiO2,420.7,-9.96,AGS,6.433447554951843e-11,120.27379,0,L,human,Epithelial,Adult,stomach,3.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2591,TiO2,420.7,-9.96,AGS,4.825085666213883e-11,107.05633,0,L,human,Epithelial,Adult,stomach,24.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2592,TiO2,100.0,-17.6,Lymphocyte,5.987855537259018e-09,92.93233,0,P,human,Lymphoblast,Adult,blood,3.0,Live/Dead,TrypanBlue,79.8658,2.806666666666666,Ti,0.8516666666666667
2593,TiO2,160.5,-27.8,AGS,1.158607114001462e-09,128.8,0,L,human,Epithelial,Adult,stomach,6.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2594,TiO2,24.59,-17.6,Caco-2,0.03,41.17,0,L,human,Epithelial,Adult,colon,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2595,TiO2,160.5,-27.8,AGS,5.79303557000731e-10,132.0,0,L,human,Epithelial,Adult,stomach,6.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2596,TiO2,81.8,-17.6,Caco-2,0.0001,91.629,0,L,human,Epithelial,Adult,colon,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2597,TiO2,81.8,-17.6,A549,0.0001,93.152,0,L,human,Epithelial,Adult,lung,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2598,TiO2,81.8,-17.6,A549,0.003,90.201,0,L,human,Epithelial,Adult,lung,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2599,TiO2,81.8,-17.6,A549,0.01,76.505,0,L,human,Epithelial,Adult,lung,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2600,TiO2,81.8,-17.6,A549,0.03,57.4,0,L,human,Epithelial,Adult,lung,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2601,TiO2,42.3,-17.6,Hepatocytes,0.05,93.333,0,P,catfish,Epithelial,Adult,liver,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2602,TiO2,42.3,-17.6,Hepatocytes,0.2,96.952,0,P,catfish,Epithelial,Adult,liver,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2603,TiO2,11.69,-17.6,IP15,1.145463171416656e-05,83.408072,0,L,human,Spindle,Adult,kidney,24.0,WST-1,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2604,TiO2,25.0,-17.6,AGS,0.12,119.44,0,L,human,Epithelial,Adult,stomach,6.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2605,TiO2,25.0,-17.6,HUVEC,0.00625,98.556,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CCK-8,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2606,TiO2,25.0,-17.6,AGS,0.12,125.32,0,L,human,Epithelial,Adult,stomach,3.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2607,TiO2,25.0,-17.6,AGS,0.15,108.95,0,L,human,Epithelial,Adult,stomach,3.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2608,TiO2,25.0,-17.6,AGS,0.02,98.465,0,L,human,Epithelial,Adult,stomach,6.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2609,TiO2,25.0,-17.6,AGS,0.04,103.32,0,L,human,Epithelial,Adult,stomach,6.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2610,TiO2,25.0,-17.6,AGS,0.06,106.65,0,L,human,Epithelial,Adult,stomach,6.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2611,TiO2,25.0,-17.6,AGS,0.08,108.95,0,L,human,Epithelial,Adult,stomach,6.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2612,TiO2,25.0,-17.6,AGS,0.1,116.11,0,L,human,Epithelial,Adult,stomach,6.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2613,TiO2,25.0,-17.6,AGS,0.15,127.62,0,L,human,Epithelial,Adult,stomach,6.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2614,TiO2,81.8,-17.6,Caco-2,0.06,31.674,0,L,human,Epithelial,Adult,colon,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2615,TiO2,25.0,-17.6,AGS,0.02,112.79,0,L,human,Epithelial,Adult,stomach,24.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2616,TiO2,25.0,-17.6,AGS,0.04,113.81,0,L,human,Epithelial,Adult,stomach,24.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2617,TiO2,25.0,-17.6,AGS,0.06,108.95,0,L,human,Epithelial,Adult,stomach,24.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2618,TiO2,25.0,-17.6,AGS,0.08,113.81,0,L,human,Epithelial,Adult,stomach,24.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2619,TiO2,25.0,-17.6,AGS,0.1,121.48,0,L,human,Epithelial,Adult,stomach,24.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2620,TiO2,24.59,-17.6,Caco-2,0.06,20.61,0,L,human,Epithelial,Adult,colon,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2621,TiO2,25.0,-17.6,AGS,0.15,100.51,0,L,human,Epithelial,Adult,stomach,24.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2622,TiO2,24.59,-17.6,A549,0.1,8.6,0,L,human,Epithelial,Adult,lung,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2623,TiO2,24.59,-17.6,A549,0.06,16.6,0,L,human,Epithelial,Adult,lung,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2624,TiO2,25.0,-17.6,AGS,0.12,124.3,0,L,human,Epithelial,Adult,stomach,24.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2625,TiO2,42.3,-17.6,Hepatocytes,0.025,100.19,0,P,catfish,Epithelial,Adult,liver,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2626,TiO2,24.59,-17.6,A549,0.03,30.61,0,L,human,Epithelial,Adult,lung,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2627,TiO2,81.8,-17.6,Caco-2,0.003,87.557,0,L,human,Epithelial,Adult,colon,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2628,TiO2,81.8,-17.6,Caco-2,0.01,78.733,0,L,human,Epithelial,Adult,colon,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2629,TiO2,15.84,-17.6,Caco-2,0.03,26.4,0,L,human,Epithelial,Adult,colon,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2630,TiO2,24.59,-17.6,A549,0.003,80.283,0,L,human,Epithelial,Adult,lung,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2631,TiO2,24.59,-17.6,A549,0.0001,91.499,0,L,human,Epithelial,Adult,lung,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2632,TiO2,15.84,-17.6,A549,0.1,5.51,0,L,human,Epithelial,Adult,lung,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2633,TiO2,42.3,-17.6,HepG2,0.2,103.17,0,L,human,Epithelial,Adult,liver,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2634,TiO2,21.0,-17.6,AGS,0.06,134.15,0,L,human,Epithelial,Adult,stomach,6.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2635,TiO2,15.84,-17.6,Caco-2,0.003,75.452,0,L,human,Epithelial,Adult,colon,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2636,TiO2,81.8,-17.6,A549,0.1,11.51,0,L,human,Epithelial,Adult,lung,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2637,TiO2,42.3,-17.6,Hepatocytes,0.1,120.38,0,P,catfish,Epithelial,Adult,liver,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2638,TiO2,15.84,-17.6,Caco-2,0.0001,87.557,0,L,human,Epithelial,Adult,colon,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2639,TiO2,50.0,-17.6,A431,0.008,74.951,0,L,human,Epithelial,Adult,skin,48.0,NRU,NeutralRed,79.8658,2.806666666666666,Ti,0.8516666666666667
2640,TiO2,50.0,-17.6,A431,0.0008,85.77,0,L,human,Epithelial,Adult,skin,48.0,NRU,NeutralRed,79.8658,2.806666666666666,Ti,0.8516666666666667
2641,TiO2,50.0,-17.6,A431,8e-06,99.883,0,L,human,Epithelial,Adult,skin,6.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2642,TiO2,50.0,-17.6,A431,8e-05,98.659,0,L,human,Epithelial,Adult,skin,6.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2643,TiO2,50.0,-17.6,A431,0.0008,96.91,0,L,human,Epithelial,Adult,skin,6.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2644,TiO2,50.0,-17.6,A431,0.008,95.335,0,L,human,Epithelial,Adult,skin,6.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2645,TiO2,50.0,-17.6,A431,0.08,93.061,0,L,human,Epithelial,Adult,skin,6.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2646,TiO2,50.0,-17.6,A431,8e-05,99.883,0,L,human,Epithelial,Adult,skin,24.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2647,TiO2,21.0,-17.6,AGS,0.06,109.54,0,L,human,Epithelial,Adult,stomach,24.0,MTS,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2648,TiO2,81.8,-17.6,A549,0.06,37.61,0,L,human,Epithelial,Adult,lung,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2649,TiO2,50.0,-17.6,A431,8e-06,97.609,0,L,human,Epithelial,Adult,skin,48.0,MTT,TetrazoliumSalt,79.8658,2.806666666666666,Ti,0.8516666666666667
2650,ZnO,90.0,-26.0,HepG2,0.008,95.748,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2651,ZnO,90.0,-26.0,HepG2,0.016,79.912,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2652,ZnO,20.0,-26.0,HepG2,0.08,24.89,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2653,ZnO,20.0,-26.0,HepG2,0.04,40.556,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2654,ZnO,90.0,-26.0,HepG2,0.004,99.56,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2655,ZnO,90.0,-26.0,HepG2,0.04,48.68,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2656,ZnO,90.0,-26.0,HepG2,0.08,29.472,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2657,ZnO,90.0,-26.0,HepG2,0.16,23.607,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2658,ZnO,40.44,-26.0,Ana-1,0.02,67.167,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2659,ZnO,20.0,-26.0,HepG2,0.016,68.96,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2660,ZnO,20.0,-26.0,HepG2,0.16,21.669,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2661,ZnO,18.76,-26.0,Ana-1,0.02,67.73,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2662,ZnO,60.21,-26.0,Ana-1,0.0025,96.811,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2663,ZnO,173.48,-26.0,Ana-1,0.1,35.084,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2664,ZnO,173.48,-26.0,Ana-1,0.08,35.084,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2665,ZnO,173.48,-26.0,Ana-1,0.04,48.593,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2666,ZnO,18.76,-26.0,Ana-1,0.01,79.362,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2667,ZnO,18.76,-26.0,Ana-1,0.005,83.677,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2668,ZnO,18.76,-26.0,Ana-1,0.0025,90.807,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2669,ZnO,40.44,-26.0,Ana-1,0.1,34.522,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2670,ZnO,40.44,-26.0,Ana-1,0.08,33.021,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2671,ZnO,40.44,-26.0,Ana-1,0.04,40.901,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2672,ZnO,20.0,-26.0,HepG2,0.004,98.097,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2673,ZnO,200.0,-26.0,HepG2,0.08,60.234,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2674,ZnO,90.0,-26.0,Caco-2,0.025,25.73,0,L,human,Epithelial,Adult,colon,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2675,ZnO,75.0,-26.0,Lymphocyte,0.125,95.027,0,P,human,Lymphoblast,Adult,blood,3.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2676,ZnO,94.5,-26.0,THP-1,0.04,36.957,0,L,human,Monocyte,Adult,blood,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2677,ZnO,40.44,-26.0,Ana-1,0.01,85.741,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2678,ZnO,94.5,-26.0,L-132,0.05,29.487,0,L,human,Epithelial,Embryonic,lung,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2679,ZnO,94.5,-26.0,L-132,0.005,94.712,0,L,human,Epithelial,Embryonic,lung,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2680,ZnO,20.0,-26.0,HFL1,1.5,28.492,0,L,human,Fibroblast,Fetus,lung,48.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2681,ZnO,20.0,-26.0,HFL1,1.0,31.471,0,L,human,Fibroblast,Fetus,lung,48.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2682,ZnO,20.0,-26.0,HFL1,0.75,39.665,0,L,human,Fibroblast,Fetus,lung,48.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2683,ZnO,20.0,-26.0,HFL1,0.5,43.948,0,L,human,Fibroblast,Fetus,lung,48.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2684,ZnO,20.0,-26.0,HFL1,0.25,59.777,0,L,human,Fibroblast,Fetus,lung,48.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2685,ZnO,94.5,-26.0,L-132,0.025,73.558,0,L,human,Epithelial,Embryonic,lung,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2686,ZnO,45.3,-26.0,HCMEC,0.1,21.639,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2687,ZnO,20.0,-26.0,HepG2,0.008,87.408,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2688,ZnO,94.5,-26.0,THP-1,0.1,21.07,0,L,human,Monocyte,Adult,blood,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2689,ZnO,45.3,-26.0,HCMEC,1e-06,92.131,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2690,ZnO,60.21,-26.0,Ana-1,0.04,40.525,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2691,ZnO,75.0,-26.0,Lymphocyte,0.25,106.05,0,P,human,Lymphoblast,Adult,blood,3.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2692,ZnO,75.0,-26.0,Lymphocyte,0.5,74.757,0,P,human,Lymphoblast,Adult,blood,3.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2693,ZnO,75.0,-26.0,Lymphocyte,0.125,91.304,0,P,human,Lymphoblast,Adult,blood,3.0,Live/Dead,TrypanBlue,81.4084,2.545,Zn,0.88
2694,ZnO,75.0,-26.0,Lymphocyte,0.25,90.261,0,P,human,Lymphoblast,Adult,blood,3.0,Live/Dead,TrypanBlue,81.4084,2.545,Zn,0.88
2695,ZnO,75.0,-26.0,Lymphocyte,0.5,78.957,0,P,human,Lymphoblast,Adult,blood,3.0,Live/Dead,TrypanBlue,81.4084,2.545,Zn,0.88
2696,ZnO,75.0,-26.0,Lymphocyte,1.0,65.565,0,P,human,Lymphoblast,Adult,blood,3.0,Live/Dead,TrypanBlue,81.4084,2.545,Zn,0.88
2697,ZnO,60.21,-26.0,Ana-1,0.02,68.48,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2698,ZnO,60.21,-26.0,Ana-1,0.01,81.614,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2699,ZnO,60.21,-26.0,Ana-1,0.005,92.495,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2700,ZnO,45.3,-26.0,HCMEC,0.02,42.623,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2701,ZnO,45.3,-26.0,HCMEC,1e-06,95.724,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2702,ZnO,8.0,-26.0,CD4+T cells,0.8140839999999999,24.806202,0,P,human,Lymphoblast,Adult,blood,24.0,Live/Dead,PropidiumIodide,81.4084,2.545,Zn,0.88
2703,ZnO,100.0,-26.0,SH-SY5Y,0.02,81.225,0,L,human,Epithelial,Adult,bone marrow,6.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2704,ZnO,45.3,-26.0,HCMEC,0.01,60.984,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2705,ZnO,45.3,-26.0,HCMEC,1e-05,97.368,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2706,ZnO,45.3,-26.0,HCMEC,0.005,71.475,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2707,ZnO,45.3,-26.0,HCMEC,0.001,97.049,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2708,ZnO,45.3,-26.0,HCMEC,0.0001,96.066,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2709,ZnO,45.3,-26.0,HCMEC,1e-05,97.705,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2710,ZnO,45.3,-26.0,HCMEC,0.1,33.224,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2711,ZnO,45.3,-26.0,HCMEC,0.05,36.184,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2712,ZnO,45.3,-26.0,HCMEC,0.02,63.816,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2713,ZnO,45.3,-26.0,HCMEC,0.01,75.0,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2714,ZnO,45.3,-26.0,HCMEC,0.005,91.776,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2715,ZnO,40.44,-26.0,Ana-1,0.0025,93.996,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2716,ZnO,45.3,-26.0,HCMEC,0.001,98.355,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2717,ZnO,45.3,-26.0,HCMEC,0.05,27.869,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2718,ZnO,67.0,44.1,A549,7.650728479165159e-11,100.97847,0,L,human,Epithelial,Adult,lung,48.0,WST-1,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2719,ZnO,8.0,-26.0,CD3+ T cells,0.203521,64.72868,0,P,human,Lymphoblast,Adult,blood,24.0,Live/Dead,PropidiumIodide,81.4084,2.545,Zn,0.88
2720,ZnO,8.0,-26.0,NK cells,0.0814083999999999,44.573643,0,P,human,Lymphoblast,Adult,blood,24.0,Live/Dead,PropidiumIodide,81.4084,2.545,Zn,0.88
2721,ZnO,8.0,-26.0,NK cells,0.0508802499999999,62.7907,0,P,human,Lymphoblast,Adult,blood,24.0,Live/Dead,PropidiumIodide,81.4084,2.545,Zn,0.88
2722,ZnO,8.0,-26.0,B cells,0.8140839999999999,21.31783,0,P,human,Lymphoblast,Adult,blood,24.0,Live/Dead,PropidiumIodide,81.4084,2.545,Zn,0.88
2723,ZnO,8.0,-26.0,B cells,0.407042,43.410854,0,P,human,Lymphoblast,Adult,blood,24.0,Live/Dead,PropidiumIodide,81.4084,2.545,Zn,0.88
2724,ZnO,8.0,-26.0,B cells,0.203521,67.05426,0,P,human,Lymphoblast,Adult,blood,24.0,Live/Dead,PropidiumIodide,81.4084,2.545,Zn,0.88
2725,ZnO,8.0,-26.0,B cells,0.0814083999999999,81.00775,0,P,human,Lymphoblast,Adult,blood,24.0,Live/Dead,PropidiumIodide,81.4084,2.545,Zn,0.88
2726,ZnO,8.0,-26.0,B cells,0.0508802499999999,89.147285,0,P,human,Lymphoblast,Adult,blood,24.0,Live/Dead,PropidiumIodide,81.4084,2.545,Zn,0.88
2727,ZnO,94.5,-26.0,L-132,0.1,21.314,0,L,human,Epithelial,Embryonic,lung,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2728,ZnO,45.3,-26.0,HCMEC,0.0001,100.33,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2729,ZnO,60.21,-26.0,Ana-1,0.1,36.21,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2730,ZnO,60.21,-26.0,Ana-1,0.08,38.837,0,L,mouse,Macrophage,Adult,bone marrow,24.0,CCK-8,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2731,ZnO,200.0,-26.0,HepG2,0.16,57.018,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2732,ZnO,100.0,-26.0,SH-SY5Y,0.015,86.759,0,L,human,Epithelial,Adult,bone marrow,6.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2733,ZnO,100.0,-26.0,SH-SY5Y,0.01,95.85,0,L,human,Epithelial,Adult,bone marrow,6.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2734,ZnO,100.0,-26.0,SH-SY5Y,0.08,48.419,0,L,human,Epithelial,Adult,bone marrow,3.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
2735,ZnO,100.0,-26.0,SH-SY5Y,0.04,61.66,0,L,human,Epithelial,Adult,bone marrow,3.0,MTT,TetrazoliumSalt,81.4084,2.545,Zn,0.88
